nan nan
128.470449	-14.894189
128.470742	-14.893896
128.473382	-14.893896
128.474262	-14.894482
128.476609	-14.894482
128.477489	-14.895363
128.480129	-14.895363
128.480716	-14.896243
128.481596	-14.896243
128.482476	-14.897123
128.487463	-14.897123
128.488343	-14.898003
128.490103	-14.898003
128.492450	-14.900350
128.493330	-14.900350
128.494210	-14.901230
128.495090	-14.901230
128.495677	-14.902110
128.497437	-14.902110
128.498317	-14.902990
128.499197	-14.902990
128.499491	-14.902403
128.499491	-14.901816
128.499197	-14.901230
128.498317	-14.901230
128.497437	-14.900350
128.496557	-14.900350
128.495970	-14.899470
128.495090	-14.899470
128.494210	-14.898883
128.493330	-14.898883
128.492157	-14.897416
128.492157	-14.896829
128.494210	-14.894482
128.495090	-14.894482
128.495970	-14.893896
128.496557	-14.893896
128.497144	-14.893309
128.497144	-14.892429
128.496557	-14.892136
128.495677	-14.892136
128.495090	-14.893016
128.494210	-14.893016
128.492450	-14.894482
128.487463	-14.894482
128.486583	-14.893896
128.480129	-14.893602
128.479249	-14.893016
128.476609	-14.893016
128.475729	-14.892136
128.473382	-14.892136
128.472502	-14.891256
128.470742	-14.891256
128.469862	-14.890376
128.469275	-14.890376
128.468395	-14.889495
128.467515	-14.889495
128.458714	-14.880988
128.458714	-14.880108
128.457834	-14.879228
128.457834	-14.878348
128.456368	-14.876588
128.456368	-14.876001
128.446980	-14.866614
128.446980	-14.865734
128.443753	-14.862507
128.443753	-14.860747
128.442873	-14.859867
128.442873	-14.859280
128.444047	-14.857813
128.454021	-14.858107
128.454901	-14.858693
128.460768	-14.858693
128.461941	-14.857520
128.461941	-14.856640
128.461648	-14.856346
128.460768	-14.856346
128.459888	-14.857226
128.457541	-14.857226
128.456661	-14.856346
128.455781	-14.856346
128.454901	-14.855466
128.439940	-14.855466
128.439060	-14.854586
128.438473	-14.854586
128.432899	-14.849306
128.432899	-14.848426
128.428206	-14.843732
128.427619	-14.843732
128.426739	-14.842852
128.425859	-14.842852
128.420872	-14.837865
128.419992	-14.837865
128.419112	-14.836985
128.418232	-14.836985
128.416765	-14.835518
128.415885	-14.835518
128.414125	-14.833758
128.412364	-14.833758
128.410898	-14.831998
128.410018	-14.831998
128.409138	-14.831411
128.407671	-14.831411
128.406497	-14.830531
128.405031	-14.830531
128.404151	-14.829651
128.403270	-14.829651
128.401804	-14.827891
128.400924	-14.827891
128.400044	-14.827011
128.399164	-14.827011
128.398283	-14.826424
128.397403	-14.826424
128.396523	-14.825544
128.391536	-14.825544
128.390950	-14.826424
128.390070	-14.826424
128.386549	-14.829651
128.385082	-14.829651
128.382149	-14.826718
128.382149	-14.825838
128.383029	-14.824958
128.383029	-14.822611
128.382149	-14.821731
128.382149	-14.819090
128.386549	-14.814690
128.388309	-14.814690
128.391243	-14.811757
128.391243	-14.810876
128.390363	-14.809996
128.390950	-14.809703
128.392416	-14.809703
128.393883	-14.808530
128.393883	-14.807650
128.394176	-14.807063
128.395643	-14.807063
128.396523	-14.807943
128.397403	-14.807943
128.398283	-14.808823
128.400924	-14.808823
128.401510	-14.807943
128.403270	-14.807943
128.404151	-14.807063
128.405031	-14.807063
128.405911	-14.806183
128.407377	-14.806183
128.408257	-14.805303
128.409138	-14.805303
128.410018	-14.804716
128.410898	-14.804716
128.411778	-14.803836
128.412364	-14.803836
128.414125	-14.802076
128.415005	-14.802076
128.415885	-14.801196
128.416765	-14.801196
128.417351	-14.800316
128.418232	-14.800316
128.419992	-14.798849
128.420872	-14.798849
128.421165	-14.799142
128.421165	-14.800022
128.424099	-14.802956
128.424979	-14.802956
128.425859	-14.803836
128.426739	-14.803836
128.427619	-14.804423
128.428206	-14.804423
128.429086	-14.805303
128.430846	-14.805303
128.432899	-14.807356
128.432899	-14.809116
128.433779	-14.809996
128.433779	-14.810876
128.435833	-14.812930
128.441700	-14.812930
128.443460	-14.811170
128.444047	-14.811170
128.445807	-14.809703
128.448447	-14.809703
128.449914	-14.807943
128.451674	-14.807943
128.452554	-14.807063
128.453434	-14.807063
128.454021	-14.806183
128.456661	-14.806183
128.457541	-14.805303
128.459301	-14.805303
128.459888	-14.804716
128.462528	-14.804716
128.462821	-14.804129
128.462821	-14.803249
128.464288	-14.802076
128.464875	-14.802076
128.466635	-14.800609
128.468395	-14.800609
128.469569	-14.801783
128.469569	-14.802663
128.469862	-14.802956
128.470449	-14.802663
128.470449	-14.800022
128.468688	-14.798262
128.468688	-14.796795
128.469569	-14.795915
128.469569	-14.794155
128.468688	-14.793275
128.468688	-14.792689
128.469862	-14.791222
128.471622	-14.791222
128.472502	-14.790342
128.474262	-14.790342
128.474849	-14.789755
128.476609	-14.789755
128.477489	-14.788875
128.478369	-14.788875
128.479249	-14.789462
128.480716	-14.787995
128.483356	-14.787995
128.484530	-14.789168
128.484530	-14.790928
128.485703	-14.792102
128.489223	-14.792102
128.490103	-14.791222
128.491570	-14.791222
128.492450	-14.790342
128.493330	-14.790342
128.495090	-14.788875
128.496557	-14.788875
128.497437	-14.787995
128.500077	-14.787995
128.500664	-14.787115
128.501544	-14.787115
128.502424	-14.786235
128.504184	-14.786235
128.507411	-14.783008
128.508291	-14.783008
128.509171	-14.782128
128.516505	-14.782128
128.517385	-14.783008
128.519145	-14.783008
128.520026	-14.783888
128.520906	-14.783888
128.521492	-14.784768
128.522666	-14.784768
128.523252	-14.785355
128.524132	-14.785355
128.525306	-14.786821
128.525306	-14.787408
128.527359	-14.789462
128.528239	-14.789462
128.528826	-14.789168
128.527946	-14.788288
128.527946	-14.787408
128.528239	-14.787115
128.529120	-14.787115
128.530000	-14.786235
128.533226	-14.786235
128.534107	-14.787115
128.534987	-14.787115
128.536747	-14.788875
128.537627	-14.788875
128.539680	-14.790928
128.539680	-14.794155
128.539974	-14.794449
128.540854	-14.794449
128.541147	-14.794155
128.541147	-14.789168
128.539974	-14.787995
128.539094	-14.787995
128.538213	-14.787115
128.537627	-14.787115
128.536747	-14.786235
128.535867	-14.786235
128.535573	-14.785941
128.535573	-14.785061
128.534987	-14.784475
128.534107	-14.784475
128.533226	-14.783888
128.532640	-14.783888
128.531173	-14.782421
128.531173	-14.781541
128.536747	-14.776261
128.537333	-14.776261
128.538213	-14.775381
128.539094	-14.775381
128.540854	-14.773620
128.541734	-14.773620
128.542614	-14.773034
128.544081	-14.773034
128.544961	-14.772154
128.545841	-14.772154
128.548188	-14.769514
128.549948	-14.769514
128.550828	-14.768633
128.552588	-14.768633
128.553175	-14.768047
128.554935	-14.768047
128.555521	-14.768340
128.555521	-14.769220
128.555815	-14.769514
128.559042	-14.766287
128.559922	-14.766287
128.560508	-14.766580
128.560508	-14.770980
128.559042	-14.772154
128.558162	-14.772154
128.556988	-14.773327
128.556988	-14.775087
128.557575	-14.775381
128.558162	-14.775381
128.559335	-14.776261
128.559922	-14.776261
128.561682	-14.778021
128.562562	-14.778021
128.564909	-14.780368
128.565789	-14.780368
128.567549	-14.778901
128.569896	-14.778901
128.570776	-14.778021
128.574296	-14.778021
128.576643	-14.780368
128.577523	-14.780368
128.578403	-14.781248
128.579283	-14.781248
128.581923	-14.784181
128.581923	-14.785061
128.582803	-14.785941
128.582803	-14.786821
128.583390	-14.787115
128.583977	-14.787115
128.585150	-14.787995
128.586617	-14.787995
128.590724	-14.792102
128.591604	-14.792102
128.594244	-14.794449
128.594831	-14.794449
128.598351	-14.797969
128.599231	-14.797969
128.600405	-14.799142
128.600405	-14.801783
128.600698	-14.802076
128.602458	-14.800316
128.603338	-14.800316
128.604218	-14.801196
128.605098	-14.801196
128.605978	-14.802076
128.608325	-14.802076
128.610085	-14.803836
128.611259	-14.802663
128.611259	-14.801783
128.613312	-14.799729
128.615072	-14.799729
128.615659	-14.798849
128.617419	-14.798849
128.618299	-14.799729
128.622406	-14.799729
128.623286	-14.800316
128.624166	-14.800316
128.624460	-14.800902
128.624460	-14.801783
128.625046	-14.802076
128.625926	-14.802076
128.627100	-14.803249
128.627100	-14.804129
128.628273	-14.805303
128.629153	-14.805303
128.630033	-14.806183
128.630913	-14.806183
128.631794	-14.807063
128.634140	-14.807063
128.635020	-14.807943
128.638247	-14.807943
128.639127	-14.807063
128.645875	-14.807063
128.646755	-14.806183
128.648221	-14.806183
128.648808	-14.806770
128.648808	-14.808236
128.649688	-14.809116
128.649688	-14.811757
128.650275	-14.812637
128.650275	-14.814983
128.652328	-14.817037
128.652915	-14.816744
128.652915	-14.811757
128.653795	-14.810876
128.653795	-14.808236
128.652915	-14.807650
128.652915	-14.805889
128.650862	-14.803836
128.649982	-14.803836
128.649101	-14.802956
128.646755	-14.802956
128.645875	-14.803836
128.644994	-14.803836
128.644114	-14.804716
128.635901	-14.804716
128.635020	-14.803836
128.634140	-14.803836
128.633847	-14.803249
128.633847	-14.802369
128.627980	-14.796795
128.627980	-14.795915
128.626807	-14.794449
128.625926	-14.794449
128.625046	-14.793862
128.624166	-14.793862
128.623286	-14.792982
128.620059	-14.792982
128.619179	-14.792102
128.617419	-14.792102
128.616832	-14.791222
128.611552	-14.791222
128.610379	-14.790048
128.610379	-14.789168
128.612432	-14.787115
128.613312	-14.787115
128.614192	-14.786235
128.629153	-14.786235
128.630033	-14.787115
128.631500	-14.787115
128.632380	-14.787995
128.634140	-14.787995
128.635020	-14.788875
128.636781	-14.788875
128.637367	-14.789755
128.638247	-14.789755
128.639127	-14.790342
128.640007	-14.790342
128.640888	-14.791222
128.642648	-14.791222
128.643234	-14.792102
128.644114	-14.792102
128.644994	-14.792982
128.645875	-14.792982
128.646755	-14.793862
128.648221	-14.793862
128.649101	-14.794742
128.649982	-14.794742
128.650862	-14.795329
128.652622	-14.795329
128.653208	-14.796209
128.657315	-14.796209
128.658195	-14.797089
128.669050	-14.797089
128.669930	-14.797969
128.676677	-14.797969
128.677557	-14.798849
128.684891	-14.798849
128.685771	-14.797969
128.688411	-14.797969
128.691638	-14.794742
128.694865	-14.794449
128.696332	-14.795915
128.696332	-14.796795
128.695451	-14.797382
128.696625	-14.798849
128.697505	-14.798849
128.698385	-14.799436
128.699265	-14.799436
128.699852	-14.800316
128.700732	-14.800316
128.702492	-14.802076
128.703372	-14.802076
128.704252	-14.802956
128.705132	-14.802956
128.705719	-14.803836
128.706599	-14.803836
128.709532	-14.806770
128.709532	-14.807356
128.714226	-14.812050
128.715106	-14.812050
128.716573	-14.813810
128.717453	-14.813810
128.719213	-14.815570
128.720093	-14.815570
128.721560	-14.817037
128.723320	-14.817037
128.724200	-14.816157
128.725960	-14.816157
128.727134	-14.817624
128.727134	-14.819970
128.728307	-14.821144
128.729187	-14.821144
128.732121	-14.824077
128.732121	-14.825838
128.733001	-14.826718
128.733001	-14.827598
128.735348	-14.829945
128.735348	-14.830825
128.736228	-14.831705
128.736228	-14.832585
128.738281	-14.834638
128.739161	-14.834638
128.742975	-14.838452
128.742975	-14.839919
128.743855	-14.840799
128.743855	-14.842559
128.742975	-14.843439
128.742975	-14.844026
128.739455	-14.847546
128.739455	-14.848426
128.738868	-14.849306
128.738868	-14.855760
128.740335	-14.857520
128.740335	-14.858400
128.738868	-14.859867
128.738868	-14.862507
128.741508	-14.865440
128.743268	-14.865440
128.744148	-14.866320
128.745908	-14.866320
128.746788	-14.865440
128.755002	-14.865440
128.755882	-14.866320
128.756763	-14.866320
128.757056	-14.866614
128.757056	-14.867494
128.757936	-14.868374
128.757936	-14.870134
128.757643	-14.870427
128.756469	-14.870427
128.755882	-14.871308
128.754122	-14.871308
128.753242	-14.872188
128.752362	-14.872188
128.751775	-14.873068
128.750895	-14.873068
128.750015	-14.873948
128.749135	-14.873948
128.747082	-14.876001
128.747082	-14.880108
128.748255	-14.881282
128.748549	-14.880988
128.748549	-14.878348
128.750015	-14.877175
128.750895	-14.877175
128.751775	-14.876295
128.753242	-14.876295
128.754122	-14.875414
128.755002	-14.875414
128.756763	-14.873654
128.757643	-14.873654
128.760283	-14.871014
128.760283	-14.869254
128.759696	-14.868374
128.759696	-14.866614
128.758816	-14.866027
128.758816	-14.865147
128.756763	-14.862800
128.755882	-14.862800
128.755002	-14.862214
128.750895	-14.862214
128.750015	-14.862800
128.747375	-14.862800
128.746788	-14.863680
128.743268	-14.863680
128.742095	-14.862507
128.742095	-14.860747
128.741215	-14.859867
128.741215	-14.852533
128.742388	-14.851359
128.743268	-14.851359
128.747962	-14.846666
128.747962	-14.845786
128.751189	-14.842559
128.751189	-14.840799
128.754122	-14.837865
128.759989	-14.837865
128.760869	-14.838745
128.770844	-14.838745
128.771724	-14.839625
128.773190	-14.839625
128.775831	-14.842265
128.778471	-14.841972
128.779057	-14.842852
128.781698	-14.842852
128.782578	-14.843732
128.784925	-14.843732
128.785805	-14.844612
128.786685	-14.844612
128.787565	-14.845492
128.788445	-14.845492
128.789031	-14.846372
128.790792	-14.846372
128.791672	-14.846959
128.795779	-14.846959
128.796659	-14.846372
128.799006	-14.846372
128.799592	-14.846666
128.799592	-14.847546
128.798712	-14.848426
128.798712	-14.849306
128.799006	-14.849599
128.800766	-14.849599
128.801646	-14.848719
128.802526	-14.848719
128.803699	-14.849893
128.803699	-14.851653
128.805753	-14.853706
128.806633	-14.853706
128.807513	-14.854586
128.808393	-14.854586
128.808980	-14.855466
128.809860	-14.855466
128.810740	-14.856346
128.812500	-14.856346
128.813380	-14.857226
128.816607	-14.857226
128.817487	-14.857813
128.820127	-14.857813
128.820714	-14.857226
128.824234	-14.857226
128.825114	-14.857813
128.828341	-14.857813
128.829221	-14.857226
128.830688	-14.857226
128.831275	-14.857520
128.831275	-14.858400
128.832448	-14.859573
128.835088	-14.859573
128.837435	-14.862214
128.838315	-14.862214
128.839195	-14.862800
128.855036	-14.862800
128.855916	-14.863680
128.860903	-14.863680
128.861490	-14.862800
128.870877	-14.862800
128.871757	-14.862214
128.876744	-14.862214
128.877331	-14.861333
128.894932	-14.861333
128.895812	-14.860453
128.899919	-14.860453
128.900800	-14.861333
128.901680	-14.860453
128.902560	-14.861333
128.906667	-14.861333
128.907547	-14.862214
128.908427	-14.862214
128.910774	-14.864560
128.911654	-14.864560
128.912534	-14.865440
128.914000	-14.865440
128.914881	-14.866320
128.916641	-14.866320
128.917521	-14.867201
128.919281	-14.867201
128.919868	-14.868081
128.921628	-14.868081
128.922508	-14.868667
128.924268	-14.868667
128.925148	-14.869547
128.926615	-14.869547
128.927495	-14.868667
128.928375	-14.869547
128.929255	-14.869547
128.930428	-14.870721
128.930428	-14.871601
128.931602	-14.873068
128.932482	-14.873068
128.933362	-14.873654
128.943336	-14.873654
128.944216	-14.874534
128.954190	-14.874534
128.955070	-14.875414
128.957417	-14.875414
128.958297	-14.874534
128.961817	-14.874534
128.962404	-14.875414
128.963284	-14.875414
128.964164	-14.876295
128.965924	-14.876295
128.966804	-14.877175
128.972378	-14.877175
128.973258	-14.878055
128.977658	-14.878055
128.978245	-14.878641
128.988219	-14.878641
128.989099	-14.879521
128.991739	-14.879521
128.992619	-14.880401
128.997606	-14.880401
128.998487	-14.881282
128.999953	-14.880401
nan nan
128.365428	-15.000000
128.365428	-14.996863
128.366601	-14.995396
128.369241	-14.995396
128.370121	-14.996276
128.371588	-14.996276
128.372468	-14.997157
128.375695	-14.997157
128.378335	-14.999503
128.379215	-14.999503
128.379463	-15.000000
nan nan
128.277128	-15.000000
128.277128	-14.996570
128.275955	-14.995396
128.275075	-14.995396
128.274488	-14.995690
128.274488	-14.996570
128.271345	-15.000000
nan nan
128.342780	-15.000000
128.341079	-14.997450
128.341079	-14.996863
128.339613	-14.995103
128.339613	-14.994223
128.338733	-14.993343
128.338733	-14.991583
128.337852	-14.990703
128.337852	-14.990116
128.336092	-14.988356
128.336092	-14.987476
128.335506	-14.986596
128.335506	-14.985716
128.334626	-14.985129
128.334626	-14.984249
128.333745	-14.983369
128.333745	-14.982489
128.332865	-14.981609
128.332865	-14.980729
128.331985	-14.979849
128.331985	-14.979262
128.331105	-14.978382
128.331399	-14.976622
128.330519	-14.975742
128.330519	-14.974862
128.329639	-14.974275
128.329639	-14.973395
128.328758	-14.972515
128.328758	-14.969875
128.327878	-14.969288
128.327878	-14.954914
128.326998	-14.954327
128.327878	-14.953447
128.327878	-14.948460
128.328758	-14.947580
128.328758	-14.944059
128.327878	-14.943473
128.327878	-14.939952
128.326998	-14.939072
128.326998	-14.937606
128.326118	-14.936726
128.326118	-14.934085
128.325532	-14.933205
128.325532	-14.931739
128.323771	-14.929978
128.323771	-14.929098
128.323185	-14.928805
128.322598	-14.928805
128.320838	-14.927045
128.316731	-14.927045
128.315851	-14.927925
128.314091	-14.927925
128.313211	-14.928805
128.312331	-14.928805
128.310277	-14.930858
128.310277	-14.931739
128.309104	-14.932912
128.306757	-14.932912
128.305877	-14.933792
128.304997	-14.933792
128.303237	-14.935552
128.302650	-14.935552
128.301770	-14.936139
128.300010	-14.936139
128.298836	-14.937606
128.298836	-14.938486
128.297956	-14.939072
128.297956	-14.942593
128.297076	-14.943473
128.297076	-14.950807
128.295316	-14.952567
128.295316	-14.957554
128.294436	-14.958434
128.294436	-14.960781
128.293849	-14.961661
128.293849	-14.965768
128.294729	-14.966648
128.294729	-14.969288
128.296196	-14.970755
128.296196	-14.971635
128.299716	-14.974862
128.299716	-14.975742
128.301183	-14.977502
128.301183	-14.978382
128.304703	-14.981609
128.304703	-14.982489
128.306170	-14.984249
128.306170	-14.985129
128.307930	-14.986596
128.307930	-14.987476
128.309690	-14.989236
128.309690	-14.990116
128.317024	-14.997450
128.317024	-14.998330
128.317904	-14.999210
128.317904	-15.000000
nan nan
128.363668	-15.000000
128.363668	-14.999210
128.363081	-14.998330
128.363081	-14.995983
128.362201	-14.995103
128.362201	-14.994223
128.360734	-14.993050
128.360147	-14.993050
128.358681	-14.994223
128.358681	-14.995103
128.359561	-14.995690
128.359561	-14.998330
128.360441	-14.999210
128.360441	-15.000000
nan nan
128.509555	-15.000000
128.510345	-14.999210
128.510345	-14.997450
128.508878	-14.995983
128.508585	-14.995103
128.508291	-14.994516
128.507411	-14.994516
128.506238	-14.993343
128.506238	-14.992463
128.505358	-14.991583
128.505358	-14.988356
128.504478	-14.987476
128.504478	-14.981609
128.503598	-14.980729
128.503891	-14.978382
128.503011	-14.977502
128.503011	-14.976622
128.502424	-14.976328
128.501544	-14.976328
128.500077	-14.974568
128.499197	-14.974568
128.498317	-14.973688
128.497437	-14.973688
128.496557	-14.972808
128.495970	-14.972808
128.494210	-14.971341
128.493330	-14.971341
128.491570	-14.969581
128.490690	-14.969581
128.490103	-14.968701
128.489223	-14.968701
128.487463	-14.967234
128.486583	-14.967234
128.485116	-14.965474
128.484236	-14.965474
128.478369	-14.959607
128.477489	-14.959607
128.476316	-14.958434
128.476316	-14.957554
128.472795	-14.954033
128.472795	-14.953447
128.469275	-14.949633
128.468395	-14.949633
128.467222	-14.948460
128.467222	-14.947580
128.466635	-14.946993
128.465755	-14.946993
128.465462	-14.946700
128.465462	-14.945820
128.463701	-14.944059
128.463701	-14.943473
128.462821	-14.942593
128.462821	-14.941713
128.461355	-14.939952
128.461355	-14.939072
128.460475	-14.938486
128.460475	-14.937606
128.453727	-14.930858
128.453727	-14.929978
128.451381	-14.927632
128.451381	-14.926751
128.450501	-14.925871
128.450501	-14.924991
128.448740	-14.923231
128.448740	-14.922645
128.446100	-14.920004
128.446100	-14.919124
128.443753	-14.916777
128.443753	-14.915897
128.442873	-14.915017
128.442873	-14.914137
128.441113	-14.912670
128.441113	-14.910910
128.439646	-14.909150
128.439646	-14.908270
128.438766	-14.907390
128.438766	-14.906803
128.437006	-14.905043
128.437006	-14.904163
128.435246	-14.902403
128.435539	-14.900936
128.434659	-14.900056
128.434659	-14.899176
128.433779	-14.898296
128.433779	-14.897416
128.432019	-14.895949
128.432019	-14.895069
128.431139	-14.894189
128.431139	-14.893309
128.430552	-14.892429
128.430259	-14.890962
128.426152	-14.886562
128.426152	-14.885975
128.423219	-14.883042
128.422339	-14.883042
128.420872	-14.881282
128.419992	-14.881282
128.419112	-14.880401
128.410018	-14.880401
128.408257	-14.878641
128.405911	-14.878641
128.404444	-14.880108
128.404444	-14.881575
128.405324	-14.882455
128.405324	-14.883335
128.409431	-14.887442
128.409431	-14.888322
128.412071	-14.890669
128.412071	-14.891549
128.412951	-14.892429
128.412951	-14.893309
128.413831	-14.894189
128.413831	-14.895069
128.414711	-14.895949
128.414711	-14.896536
128.415298	-14.897416
128.415298	-14.898296
128.416178	-14.899176
128.416178	-14.900936
128.417058	-14.901523
128.417058	-14.902403
128.417938	-14.903283
128.417938	-14.905043
128.418818	-14.905923
128.418818	-14.912670
128.417938	-14.913257
128.417938	-14.916777
128.419112	-14.917951
128.419992	-14.917951
128.420872	-14.918831
128.422632	-14.918831
128.427032	-14.923231
128.427032	-14.924991
128.426739	-14.925285
128.426152	-14.924991
128.426152	-14.924111
128.425859	-14.923818
128.424979	-14.923818
128.422632	-14.921178
128.421752	-14.921178
128.420872	-14.920298
128.419992	-14.920298
128.419698	-14.920884
128.419405	-14.925871
128.420285	-14.926751
128.420285	-14.928512
128.421165	-14.929098
128.421165	-14.930858
128.422045	-14.931739
128.422045	-14.932619
128.422925	-14.933499
128.422925	-14.934085
128.423805	-14.934965
128.423805	-14.935845
128.424685	-14.936726
128.424685	-14.937606
128.425272	-14.938192
128.425272	-14.939072
128.426152	-14.939952
128.426152	-14.940832
128.427032	-14.941713
128.427032	-14.942593
128.427912	-14.943473
128.427912	-14.944059
128.428792	-14.944939
128.428792	-14.945820
128.429672	-14.946700
128.429672	-14.947580
128.430552	-14.948460
128.430552	-14.949340
128.431139	-14.949926
128.431139	-14.951687
128.432019	-14.952567
128.432019	-14.954327
128.432899	-14.954914
128.432899	-14.956674
128.433779	-14.957554
128.433779	-14.959314
128.434659	-14.960194
128.434659	-14.962541
128.435539	-14.963421
128.435539	-14.965181
128.436420	-14.965768
128.436126	-14.969288
128.437006	-14.970168
128.437006	-14.971635
128.437886	-14.972515
128.437886	-14.973395
128.438766	-14.974275
128.438766	-14.975742
128.439646	-14.976622
128.439646	-14.977502
128.440526	-14.978382
128.440526	-14.979262
128.444633	-14.983369
128.444633	-14.984249
128.448447	-14.988063
128.449914	-14.988063
128.450794	-14.987182
128.451674	-14.987182
128.452554	-14.986302
128.453434	-14.986302
128.453727	-14.986596
128.453727	-14.987476
128.453434	-14.988063
128.452554	-14.988063
128.451381	-14.989236
128.451381	-14.991583
128.451967	-14.992463
128.451967	-14.993343
128.454021	-14.995396
128.454901	-14.995396
128.455781	-14.996276
128.457541	-14.996276
128.458421	-14.997157
128.460768	-14.997157
128.461648	-14.998037
128.462528	-14.998037
128.462821	-14.998330
128.462821	-15.000000
nan nan
128.388603	-15.000000
128.388603	-14.999210
128.388309	-14.998623
128.387429	-14.998623
128.386549	-14.998037
128.385669	-14.998037
128.384202	-14.996276
128.383322	-14.996276
128.380976	-14.993636
128.380095	-14.993636
128.378335	-14.992170
128.377455	-14.992170
128.376575	-14.991289
128.375695	-14.991289
128.375108	-14.990409
128.374228	-14.990409
128.372468	-14.988649
128.370708	-14.988649
128.366601	-14.984542
128.365721	-14.984542
128.365134	-14.983662
128.364254	-14.983662
128.362201	-14.981609
128.362201	-14.980142
128.362788	-14.979262
128.362788	-14.978382
128.363668	-14.977502
128.363668	-14.976622
128.364548	-14.976035
128.364548	-14.972515
128.365428	-14.971635
128.365428	-14.970168
128.366308	-14.969288
128.366308	-14.967528
128.367188	-14.966648
128.367188	-14.965768
128.367775	-14.964888
128.367775	-14.964301
128.368655	-14.963421
128.368655	-14.962541
128.369535	-14.961661
128.369535	-14.960781
128.371295	-14.959314
128.371295	-14.957554
128.371001	-14.956967
128.367775	-14.960194
128.367775	-14.960781
128.367188	-14.961661
128.367188	-14.962541
128.366308	-14.963421
128.366308	-14.964301
128.365428	-14.964888
128.365428	-14.965768
128.364548	-14.966648
128.364548	-14.968408
128.363668	-14.969288
128.363668	-14.970755
128.362788	-14.971635
128.362788	-14.974275
128.362201	-14.974862
128.362201	-14.976622
128.361321	-14.977502
128.361321	-14.978382
128.359854	-14.979555
128.358387	-14.979555
128.357507	-14.978675
128.356627	-14.978675
128.350467	-14.972515
128.350467	-14.970168
128.349587	-14.969288
128.349587	-14.962541
128.351347	-14.960781
128.351347	-14.959901
128.352227	-14.959314
128.352227	-14.958434
128.354574	-14.955794
128.354574	-14.953447
128.355454	-14.952567
128.355454	-14.945820
128.356334	-14.944939
128.356334	-14.944059
128.357214	-14.943473
128.357214	-14.940832
128.356334	-14.939952
128.356334	-14.936726
128.357214	-14.935845
128.357214	-14.933499
